hotel_name,district,hotel_type,url,data_scraped_time,latitude,longitude,original_price,discount_price_per_night,discount_rate,room_type,max_occupancy,is_free_cancellable,breakfast,parking,pool,spa,rating,num_reviews,weighted_rating,review_text,review_date,review_rating,review_language,cleaned_text,sentiment_score,sentiment_label,translated_text,sentiment_10,hybrid_score
Trendy Lara Hotel,Aksu,Hotel,https://tr.hotels.com/ho567568/trendy-lara-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765706502258&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6054878&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=35086&top_cur=TRY&userIntent=&selectedRoomType=201776641&selectedRatePlan=403090673&expediaPropertyId=13225166&searchId=a0f3f364-c34a-4c1d-b037-ce47da97182b,2025-12-14,36.86161712,30.92308405,35086,35086,0.0,Superior,4,True,False,True,True,True,8.6,70,8.493411302,"""Haven, t met our expectations The service and people were nice, the food was delishes, but the aircondition in the loby and restaurants were bad. The worst thing was the insects on trees that were making terrible noises all day and night that it was so anoying that disturb each night sleep. Comapring the entertainment group with the hotel we were in last year also in Lara was not that efficient at all unfortunately. There were very little night activities kind of boaring actually.""",2025-08-14,6.0,EN,met expectation service people nice food delishes aircondition loby restaurant bad worst thing insect tree making terrible noise day night anoying disturb night sleep comapring entertainment group hotel last year also lara efficient unfortunately little night activity kind boaring actually,-0.6444,Negative,,1.778,5.2534
Trendy Lara Hotel,Aksu,Hotel,https://tr.hotels.com/ho567568/trendy-lara-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765706502258&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6054878&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=35086&top_cur=TRY&userIntent=&selectedRoomType=201776641&selectedRatePlan=403090673&expediaPropertyId=13225166&searchId=a0f3f364-c34a-4c1d-b037-ce47da97182b,2025-12-14,36.86161712,30.92308405,35086,35086,0.0,Superior,4,True,False,True,True,True,8.6,70,8.493411302,"""I will not visit this hotel again. Rooms are not clean. Most of the staff they don't speak English. Food is okay but many times repetitive. The hotel is in the middle of nowhere. Uber cannot reach the area. The pools are not very clean.""",2025-07-22,4.0,EN,visit hotel room clean staff dont speak english food okay many time repetitive hotel middle nowhere uber reach area pool clean,0.6135,Positive,,8.0675,6.14025
Trendy Lara Hotel,Aksu,Hotel,https://tr.hotels.com/ho567568/trendy-lara-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765706502258&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6054878&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=35086&top_cur=TRY&userIntent=&selectedRoomType=201776641&selectedRatePlan=403090673&expediaPropertyId=13225166&searchId=a0f3f364-c34a-4c1d-b037-ce47da97182b,2025-12-14,36.86161712,30.92308405,35086,35086,0.0,Superior,4,True,False,True,True,True,8.6,70,8.493411302,"""The food is amazing also the deserts And a lot of activities The swimming pool fantastic ….. But I don’t like some of the staff are unprofessional Also they don’t provide the iron .. should be pay extra 15 euro for 1 hour .. also I pay extra for birthday to do some surprises in the room they forgot .. and I’m unhappy they close water park for kids very quickly""",2024-08-10,6.0,EN,food amazing also desert lot activity swimming pool fantastic dont like staff unprofessional also dont provide iron pay extra euro hour also pay extra birthday surprise room forgot im unhappy close water park kid quickly,0.8353,Positive,,9.1765,7.47295
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""The hotel is fine for a short stay however the air conditioning was an issue. The breakfast was okay - nothing to write home about.""",2025-08-28,6.0,EN,hotel fine short stay however air conditioning issue breakfast okay nothing write home,0.4019,Positive,,7.009499999999999,6.90285
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""It was very close to airport, and very close walking distance to Old city, easy access to Malls, food etc.""",2025-08-07,10.0,EN,close airport close walking distance old city easy access mall food etc,0.4404,Positive,,7.202,8.960600000000001
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""The hotel is amazing. The free breakfast is top tier ! . As well as the people that work there. They are so nice and kind. I wish I could live there forever ! Everything was so close and in walking distance. The hotel is in the perfect location.""",2025-07-26,10.0,EN,hotel amazing free breakfast top tier well people work nice kind wish could live forever everything close walking distance hotel perfect location,0.9705,Positive,,9.8525,9.75575
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Clean and noise free rooms. Would 100% recommend. Breakfast was very good.""",2025-07-24,10.0,EN,clean noise free room would recommend breakfast good,0.886,Positive,,9.43,9.629
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Good""",2025-07-24,8.0,EN,good,0.4404,Positive,,7.202,7.9606
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Central location, friendly staff, good breakfast, clean and decent hotel. Thanks.""",2025-06-23,10.0,EN,central location friendly staff good breakfast clean decent hotel thanks,0.8934,Positive,,9.467,9.6401
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""The staff outstanding we arrive at 1am and the Guy in the front desk help es us get some gyros to est. That was son great! However the breakfast was bad Quality food, the platea were dirty and the food was not so good. The room spacious and renovated. You have to ask for room cleanse, we did not day anything and arrive d late and the room was still all messy.""",2025-06-22,8.0,EN,staff outstanding arrive guy front desk help get gyro est son great however breakfast bad quality food platea dirty food good room spacious renovated ask room cleanse day anything arrive late room still messy,0.7003,Positive,,8.5015,8.35045
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""I highly recommend this location""",2025-06-12,10.0,EN,highly recommend location,0.4201,Positive,,7.100499999999999,8.93015
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""As a female travelling alone, I felt secure in my lovely room, which was cleaned every day. Staff were so helpful and pleasant throughout my stay, especially Tercer who was really attentive.""",2025-06-10,10.0,EN,female travelling alone felt secure lovely room cleaned every day staff helpful pleasant throughout stay especially tercer really attentive,0.8834,Positive,,9.417,9.6251
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Convenient location, very friendly staff, clean, good size room, and a great breakfast""",2025-06-10,10.0,EN,convenient location friendly staff clean good size room great breakfast,0.9169,Positive,,9.5845,9.67535
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Nice hotel helpful personal Breakfast was ok""",2025-06-01,8.0,EN,nice hotel helpful personal breakfast ok,0.7783,Positive,,8.8915,8.467450000000001
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Staff was very nice and super friendly. Even the boss was was very attentive to every request""",2024-08-11,10.0,EN,staff nice super friendly even bos attentive every request,0.872,Positive,,9.36,9.608
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Towels are from 1995. Food is terrible. Not worth the price""",2024-07-27,2.0,EN,towel food terrible worth price,-0.296,Negative,,3.5199999999999996,3.856
Grand Nergiz Otel,Muratpaşa,Hotel,https://tr.hotels.com/ho2596155840/grand-nergiz-otel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423343&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=6767&top_cur=TRY&userIntent=&selectedRoomType=320851358&selectedRatePlan=387339646&expediaPropertyId=81098620&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.89487382,30.70602107,6767,6767,0.0,Deluxe,2,True,True,False,False,True,9.0,99,8.710117252,"""Amazing service! man at the reception, tanjua was always smiling and made us feel welcome.""",2024-06-30,10.0,EN,amazing service man reception tanjua always smiling made feel welcome,0.8689,Positive,,9.3445,9.60335
Bloomtalya Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho3073846016/bloomtalya-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423384&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=3876&top_cur=TRY&userIntent=&selectedRoomType=322652976&selectedRatePlan=396791388&expediaPropertyId=96026438&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.8911763,30.71982088,5537,3876,0.3,Standard,2,False,True,True,False,False,8.2,42,8.352093562,"""It’s good but the room is very small, the stuff was very helpful, it’s little bit far from old town area around 25 minutes walk""",2025-08-30,6.0,EN,good room small stuff helpful little bit far old town area around minute walk,0.6908,Positive,,8.453999999999999,7.176199999999999
Bloomtalya Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho3073846016/bloomtalya-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423384&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=3876&top_cur=TRY&userIntent=&selectedRoomType=322652976&selectedRatePlan=396791388&expediaPropertyId=96026438&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.8911763,30.71982088,5537,3876,0.3,Standard,2,False,True,True,False,False,8.2,42,8.352093562,"""The rooms were clean and comfortable, and the staff was very attentive. The breakfast was quite delicious. The location is central and easy to access.""",2025-06-02,10.0,EN,room clean comfortable staff attentive breakfast quite delicious location central easy access,0.9168,Positive,,9.584,9.5152
Bloomtalya Hotel,Muratpaşa,Hotel,https://tr.hotels.com/ho3073846016/bloomtalya-hotel-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423384&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6156904&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=3876&top_cur=TRY&userIntent=&selectedRoomType=322652976&selectedRatePlan=396791388&expediaPropertyId=96026438&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.8911763,30.71982088,5537,3876,0.3,Standard,2,False,True,True,False,False,8.2,42,8.352093562,"""The cleanliness and comfort of the hotel were truly amazing. The staff was very attentive and friendly. Dining at the Ocakbaşı restaurant downstairs was an extra pleasure the food was excellent.""",2025-06-02,10.0,EN,cleanliness comfort hotel truly amazing staff attentive friendly dining ocakbaşı restaurant downstairs extra pleasure food excellent,0.9628,Positive,,9.814,9.584200000000001
Ema Houses,Kepez,Hotel,https://tr.hotels.com/ho3300460640/ema-houses-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423390&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6319990&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8282&top_cur=TRY&userIntent=&selectedRoomType=324380394&selectedRatePlan=394371407&expediaPropertyId=103108145&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.91763246,30.77891092,8282,8282,0.0,Economy,2,False,True,True,True,False,9.0,360,8.875312442,"""Super unfriendly and not accepting any request""",2025-08-28,2.0,EN,super unfriendly accepting request,0.6124,Positive,,8.062000000000001,5.2186
Ema Houses,Kepez,Hotel,https://tr.hotels.com/ho3300460640/ema-houses-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423390&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6319990&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8282&top_cur=TRY&userIntent=&selectedRoomType=324380394&selectedRatePlan=394371407&expediaPropertyId=103108145&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.91763246,30.77891092,8282,8282,0.0,Economy,2,False,True,True,True,False,9.0,360,8.875312442,"""The property is beautiful and close to the airport however the air conditioning didn't work and we couldn't sleep with the heat. We had an early start fo the airport and didn't feel rested.""",2025-08-13,6.0,EN,property beautiful close airport however air conditioning didnt work couldnt sleep heat early start fo airport didnt feel rested,0.5994,Positive,,7.997000000000001,7.1991000000000005
Ema Houses,Kepez,Hotel,https://tr.hotels.com/ho3300460640/ema-houses-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423390&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6319990&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8282&top_cur=TRY&userIntent=&selectedRoomType=324380394&selectedRatePlan=394371407&expediaPropertyId=103108145&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.91763246,30.77891092,8282,8282,0.0,Economy,2,False,True,True,True,False,9.0,360,8.875312442,"""Great location. Lovely pool area. Room was modern and comfortable. If you need to be near the airport I would recommend. Only downside was the walls are very thin, a lot of noise from the room next door and my room was near the reception and there was constant ringing on the doorbell well into the early hours.""",2025-08-10,8.0,EN,great location lovely pool area room modern comfortable need near airport would recommend downside wall thin lot noise room next door room near reception constant ringing doorbell well early hour,0.93,Positive,,9.65,8.695
Ema Houses,Kepez,Hotel,https://tr.hotels.com/ho3300460640/ema-houses-antalya-turkiye/?chkin=2026-06-06&chkout=2026-06-07&x_pwa=1&rfrr=HSR&pwa_ts=1765745423390&referrerUrl=aHR0cHM6Ly90ci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=481&destination=Antalya%2C+Antalya+%28b%C3%B6lge%29%2C+T%C3%BCrkiye&destType=MARKET&neighborhoodId=6319990&latLong=36.886208%2C30.70644&lodging=HOTEL&sort=RECOMMENDED&top_dp=8282&top_cur=TRY&userIntent=&selectedRoomType=324380394&selectedRatePlan=394371407&expediaPropertyId=103108145&searchId=9daec46b-fce6-4c57-84f5-615ca52830ed,2025-12-14,36.91763246,30.77891092,8282,8282,0.0,Economy,2,False,True,True,True,False,9.0,360,8.875312442,"""Reception rude definitely needs a refresher course in customer service as no skills. Surly rude man. No Wi-Fi advised issues with local area.""",2025-08-09,6.0,EN,reception rude definitely need refresher course customer service skill surly rude man wifi advised issue local area,-0.5106,Negative,,2.4469999999999996,5.5341
